Data,Open,High,Low,Close,Volume,Ajustado
1/28/2015,48589,48589,47550,47695,4241400,47695
1/29/2015,47696,47894,47007,47762,4405500,47762
1/30/2015,47759,47759,46484,46908,4846600,46908
2/2/2015,46933,47684,46760,47651,3247800,47651
2/3/2015,47664,48993,47664,48964,4819800,48964
2/4/2015,48965,49718,48214,49301,4811300,49301
2/5/2015,49299,49816,49020,49234,4004000,49234
2/6/2015,49231,49231,48209,48792,4591400,48792
2/9/2015,48792,49522,48416,49383,3658900,49383
2/10/2015,49359,49799,48510,48510,3796000,48510
2/11/2015,48508,48762,47841,48240,4307600,48240
2/12/2015,48240,49690,48240,49533,3828500,49533
2/13/2015,49546,50726,49476,50636,3888100,50636
2/18/2015,50639,51868,50639,51280,2940700,51280
2/19/2015,51281,51638,50870,51294,2485100,51294
2/20/2015,51301,51450,50711,51238,2208700,51238
2/23/2015,51238,51690,50861,51281,2824500,51281
2/24/2015,51288,51956,51049,51874,3004200,51874
2/25/2015,51863,51863,51051,51811,3477200,51811
2/26/2015,51812,51922,51181,51761,3239000,51761
2/27/2015,51760,52457,51474,51583,4177300,51583
3/2/2015,51580,51580,50775,51021,2793700,51021
3/3/2015,51021,51432,50995,51304,2746200,51304
3/4/2015,51303,51303,50399,50468,3654700,50468
3/5/2015,50472,50734,50114,50365,2732500,50365
3/6/2015,50355,50401,49779,49981,2787800,49981
3/9/2015,49978,49978,48952,49181,3299100,49181
3/10/2015,49177,49177,48293,48293,4434300,48293
3/11/2015,48309,48937,48309,48906,3839700,48906
3/12/2015,48908,49633,48684,48880,3833200,48880
3/13/2015,48858,48858,47905,48596,4475600,48596
3/16/2015,48602,49205,48394,48848,3155400,48848
3/17/2015,48849,50384,48841,50285,4013900,50285
3/18/2015,50284,51773,49788,51526,4458900,51526
3/19/2015,51530,51547,50791,50954,3263600,50954
3/20/2015,50964,52286,50964,51967,4916800,51967
3/23/2015,51970,52178,51516,51908,3397500,51908
3/24/2015,51908,52223,51006,51506,3436500,51506
3/25/2015,51507,52319,51507,51858,4774600,51858
3/26/2015,51835,51835,50528,50580,3638500,50580
3/27/2015,50575,50575,49909,50095,3927700,50095
3/30/2015,50100,51265,50100,51243,2798500,51243
3/31/2015,51243,51466,50612,51150,3511300,51150
4/1/2015,51186,52613,51186,52322,4411500,52322
4/2/2015,52322,53312,52322,53123,4266500,53123
4/6/2015,53124,54146,53122,53737,3322100,53737
4/7/2015,53738,54002,53436,53729,3487100,53729
4/8/2015,53732,54458,53508,53661,4780400,53661
4/9/2015,53638,54002,53292,53803,4338300,53803
4/10/2015,53803,54413,53556,54214,3683000,54214
4/13/2015,54214,54866,54004,54240,3660300,54240
4/14/2015,54240,54625,53773,53982,3747100,53982
4/15/2015,54037,54960,54037,54919,4069600,54919
4/16/2015,54919,54919,54316,54674,4133000,54674
4/17/2015,54672,54672,53896,53955,3537200,53955
4/20/2015,53965,54385,53510,53761,2688000,53761
4/22/2015,53762,54848,53762,54617,3700600,54617
4/23/2015,54616,55782,54064,55685,5535100,55685
4/24/2015,55687,56965,55687,56594,4982000,56594
4/27/2015,56554,56962,55515,55535,3854300,55535
4/28/2015,55549,56018,54973,55812,4082600,55812
4/29/2015,55809,55809,55067,55325,3888400,55325
4/30/2015,55312,56229,55080,56229,4947500,56229
5/4/2015,56230,57520,56230,57354,3492600,57354
5/5/2015,57350,58147,57096,58052,3903800,58052
5/6/2015,58050,58575,56820,57103,4598400,57103
5/7/2015,57103,57290,56507,56921,3065100,56921
5/8/2015,56965,57621,56595,57149,3410900,57149
5/11/2015,57166,57490,57013,57197,2966300,57197
5/12/2015,57193,57424,56753,56792,3087600,56792
5/13/2015,56790,56900,56199,56372,3071700,56372
5/14/2015,56376,56921,56105,56657,3209800,56657
5/15/2015,56656,57288,56422,57249,2894400,57249
5/18/2015,57250,57606,55926,56204,3778400,56204
5/19/2015,56204,56212,55027,55499,3223000,55499
5/20/2015,55497,55645,54820,54901,3278700,54901
5/21/2015,54900,55112,54526,55112,3303700,55112
5/22/2015,55112,55223,54038,54377,3689100,54377
5/25/2015,54378,54868,53972,54609,1604600,54609
5/26/2015,54609,54609,53548,53630,3324200,53630
5/27/2015,53631,54293,53136,54236,3475600,54236
5/28/2015,54230,54230,53363,53976,2914500,53976
5/29/2015,53974,53974,52760,52760,5553300,52760
6/1/2015,52753,53233,52666,53031,2675400,53031
6/2/2015,53035,54236,53035,54236,3476000,54236
6/3/2015,54254,54254,53462,53523,3317500,53523
6/5/2015,53518,53518,52808,52973,2729100,52973
6/8/2015,52975,53325,52810,52810,2582500,52810
6/9/2015,52810,53292,52688,52816,3678000,52816
6/10/2015,52817,54102,52817,53876,3587500,53876
6/11/2015,53876,54271,53444,53689,3093500,53689
6/12/2015,53689,53689,53033,53348,2379500,53348
6/15/2015,53338,53338,52548,53138,2607700,53138
6/16/2015,53144,53969,53107,53702,3280300,53702
6/17/2015,53698,53755,52965,53249,2993200,53249
6/18/2015,53251,54352,53214,54239,2665000,54239
6/19/2015,54236,54236,53479,53749,2948200,53749
6/22/2015,53750,54342,53655,53864,2354400,53864
6/23/2015,53865,54361,53772,53772,2625300,53772
6/24/2015,53772,54236,53628,53843,2731100,53843
6/25/2015,53840,53840,52879,53176,3234900,53176
6/26/2015,53181,54076,53151,54017,2705400,54017
6/29/2015,54013,54013,52647,53014,2550600,53014
6/30/2015,53014,53345,52813,53081,3021100,53081
7/1/2015,53081,53456,52603,52758,2714000,52758
7/2/2015,52758,53357,52758,53106,2998100,53106
7/3/2015,53106,53106,52370,52519,1498600,52519
7/6/2015,52511,52679,51683,52149,2573500,52149
7/7/2015,52149,52388,51130,52344,3538900,52344
7/8/2015,52343,52468,51574,51782,2880300,51782
7/10/2015,51782,52786,51782,52591,2678700,52591
7/13/2015,52591,53164,52591,53119,2606900,53119
7/14/2015,53119,53416,52653,53239,2740900,53239
7/15/2015,53239,53334,52790,52902,2533600,52902
7/16/2015,52902,53417,52714,53070,2075700,53070
7/17/2015,53070,53310,52221,52342,2440800,52342
7/20/2015,52341,52424,51525,51600,2635000,51600
7/21/2015,51603,51998,51244,51474,2942600,51474
7/22/2015,51474,51474,50592,50916,3123300,50916
7/23/2015,50916,51063,49668,49807,4181500,49807
7/24/2015,49804,49831,48624,49246,3632500,49246
7/27/2015,49246,49298,48640,48736,3489100,48736
7/28/2015,48740,49871,48740,49602,4137600,49602
7/29/2015,49602,50333,49422,50245,3746800,50245
7/30/2015,50245,50645,49612,49897,3261200,49897
7/31/2015,49897,50895,49892,50865,3142200,50865
8/3/2015,50867,50867,50054,50138,2613200,50138
8/4/2015,50138,50574,49827,50058,2670400,50058
8/5/2015,50067,50853,50067,50287,2662100,50287
8/6/2015,50280,50534,49624,50011,3640800,50011
8/7/2015,50013,50013,48512,48577,3218400,48577
8/10/2015,48578,49512,48578,49353,2842100,49353
8/11/2015,49340,49340,48306,49072,3288000,49072
8/12/2015,49064,49064,48028,48388,4234500,48388
8/13/2015,48390,48606,47722,48010,3186500,48010
8/14/2015,48010,48186,47508,47508,2878900,47508
8/17/2015,47509,47788,47217,47217,2411800,47217
8/18/2015,47220,48084,46676,47451,3544600,47451
8/19/2015,47451,47451,45977,46588,3236800,46588
8/20/2015,46588,46781,46030,46649,2945700,46649
8/21/2015,46649,46649,45677,45720,2869600,45720
8/24/2015,45715,45715,42749,44336,4727700,44336
8/25/2015,44338,45588,44338,44545,3726600,44545
8/26/2015,44546,46039,44540,46038,3739600,46038
8/27/2015,46038,47997,46038,47715,4252000,47715
8/28/2015,47697,47872,46847,47154,3778600,47154
8/31/2015,47151,47151,45570,46626,4667300,46626
9/1/2015,46625,46625,45278,45477,3665000,45477
9/2/2015,45484,46474,45445,46464,3740100,46464
9/3/2015,46468,47532,46279,47366,4103000,47366
9/4/2015,47366,47377,46320,46498,4174900,46498
9/8/2015,46501,47243,46497,46762,2851000,46762
9/9/2015,46762,47840,46614,46657,3699200,46657
9/10/2015,46656,46819,45592,46504,4483200,46504
9/11/2015,46509,46558,46176,46401,3615300,46401
9/14/2015,46400,47386,46218,47282,3579400,47282
9/15/2015,47281,47689,46746,47364,3562000,47364
9/16/2015,47364,48681,47364,48553,4320300,48553
9/17/2015,48553,49396,48082,48551,4184700,48551
9/18/2015,48550,48550,46928,47264,4381000,47264
9/21/2015,47263,47391,46425,46590,2601200,46590
9/22/2015,46585,46585,45276,46265,4193100,46265
9/23/2015,46263,46480,45340,45340,3962000,45340
9/24/2015,45340,45572,44183,45292,4331700,45292
9/25/2015,45300,45969,44697,44831,3135300,44831
9/28/2015,44832,44832,43767,43957,2771900,43957
9/29/2015,43956,44531,43956,44132,2960700,44132
9/30/2015,44132,45294,44132,45059,4831200,45059
10/1/2015,45064,45547,44789,45313,3773200,45313
10/2/2015,45313,47033,44973,47033,4001300,47033
10/5/2015,47033,48081,47019,47598,3323700,47598
10/6/2015,47598,48092,47389,47735,3370800,47735
10/7/2015,47735,49290,47715,48914,6060700,48914
10/8/2015,48915,49247,48658,49107,3585000,49107
10/9/2015,49105,49752,48698,49338,4551200,49338
10/13/2015,49339,49339,47135,47363,4221100,47363
10/14/2015,47349,47715,46701,46710,6141700,46710
10/15/2015,46730,47188,46321,47161,3653000,47161
10/16/2015,47161,47727,46517,47236,3537700,47236
10/19/2015,47242,47536,46917,47447,3133600,47447
10/20/2015,47447,47728,46623,47077,3297000,47077
10/21/2015,47077,47274,46654,47026,2957300,47026
10/22/2015,47027,47909,47027,47772,3124100,47772
10/23/2015,47774,48837,47502,47597,3592300,47597
10/26/2015,47607,47875,47105,47209,2451400,47209
10/27/2015,47205,47338,46742,47043,3443800,47043
10/28/2015,47038,47441,46388,46741,4085200,46741
10/29/2015,46740,46740,45628,45628,3082000,45628
10/30/2015,45628,45975,45401,45869,3231400,45869
11/3/2015,45869,48054,45866,48054,4603800,48054
11/4/2015,48059,49054,47441,47710,3627200,47710
11/5/2015,47712,48061,47430,48047,3189000,48047
11/6/2015,48046,48046,46397,46919,3091100,46919
11/9/2015,46915,47001,46057,46195,2278500,46195
11/10/2015,46195,46195,45397,46179,2401800,46179
11/11/2015,46207,47231,46207,47065,3071700,47065
11/12/2015,47065,47460,46696,46884,3154200,46884
11/13/2015,46884,46884,46311,46517,3517200,46517
11/16/2015,46519,46905,46399,46847,3144900,46847
11/17/2015,46848,47698,46848,47248,3341700,47248
11/18/2015,47241,47951,47241,47436,3965500,47436
11/19/2015,47437,48227,47437,48139,4069100,48139
11/23/2015,48138,48745,47988,48150,3277600,48150
11/24/2015,48143,48320,47442,48284,3445700,48284
11/25/2015,48270,48270,46742,46867,3976000,46867
11/26/2015,46867,47199,46867,47146,2288300,47146
11/27/2015,47144,47144,45812,45873,3031900,45873
11/30/2015,45871,45931,45106,45120,7164800,45120
12/1/2015,45121,45482,44775,45047,4176300,45047
12/2/2015,45046,45338,44579,44915,4179400,44915
12/3/2015,44923,47142,44923,46393,4421500,46393
12/4/2015,46385,46385,45023,45361,3520900,45361
12/7/2015,45361,46157,45217,45223,2853300,45223
12/8/2015,45223,45233,44232,44443,3203200,44443
12/9/2015,44444,46438,44444,46108,4446400,46108
12/10/2015,46084,46323,45351,45631,3638300,45631
12/11/2015,45630,45981,45068,45263,3281900,45263
12/14/2015,45258,45258,44531,44747,2481600,44747
12/15/2015,44748,45423,44748,44872,2558500,44872
12/16/2015,44868,45099,44095,45016,3324300,45016
12/17/2015,45016,46251,45016,45261,3028800,45261
12/18/2015,45249,45249,43690,43911,4564700,43911
12/21/2015,43912,44223,43196,43200,3452900,43200
12/22/2015,43208,43632,43137,43470,2577000,43470
12/23/2015,43479,44233,43479,44015,2501300,44015
12/28/2015,44016,44087,43709,43764,1793200,43764
12/29/2015,43781,44042,43523,43654,1675900,43654
12/30/2015,43653,43662,43217,43350,2679200,43350
1/4/2016,43349,43349,42125,42141,2976300,42141
1/5/2016,42139,42534,42137,42419,2557200,42419
1/6/2016,42410,42410,41590,41773,3935900,41773
1/7/2016,41772,41772,40695,40695,4032300,40695
1/8/2016,40695,41218,40463,40612,3221600,40612
1/11/2016,40612,40974,39924,39950,3086400,39950
1/12/2016,39955,40261,39426,39514,3383700,39514
1/13/2016,39518,40050,38822,38944,3569600,38944
1/14/2016,38944,39502,38459,39500,3868600,39500
1/15/2016,39494,39494,37986,38569,4076400,38569
1/18/2016,38572,38633,37937,37937,2161200,37937
1/19/2016,37941,38857,37941,38057,3044900,38057
1/20/2016,38056,38056,37046,37645,3958400,37645
1/21/2016,37647,38079,37495,37717,3773600,37717
1/22/2016,37737,38444,37737,38031,4197500,38031
1/26/2016,38031,38031,37112,37497,3607000,37497
1/27/2016,37501,38766,37402,38376,4648600,38376
1/28/2016,38376,39100,37996,38630,4464600,38630
1/29/2016,38635,40406,38635,40406,5475700,40406
2/1/2016,40397,40570,39738,40570,3661700,40570
2/2/2016,40564,40564,38596,38596,4425300,38596
2/3/2016,38597,39726,38597,39589,4238100,39589
2/4/2016,39589,41444,39589,40822,5388500,40822
2/5/2016,40812,41249,40566,40592,3669000,40592
2/10/2016,40592,40592,39960,40377,3700000,40377
2/11/2016,40370,40370,38928,39318,3794000,39318
2/12/2016,39324,39901,39324,39808,3327800,39808
2/15/2016,39808,40671,39808,40093,1694300,40093
2/16/2016,40093,41206,40074,40948,3921300,40948
2/17/2016,40958,42436,40958,41631,5307100,41631
2/18/2016,41624,41698,41183,41478,3534900,41478
2/19/2016,41477,41828,41071,41543,3298700,41543
2/22/2016,41544,43345,41544,43235,4508500,43235
2/23/2016,43235,43601,42359,42521,3805300,42521
2/24/2016,42521,42521,41211,42085,3522700,42085
2/25/2016,42084,42327,41442,41888,4046700,41888
2/26/2016,41889,42495,41417,41593,3274600,41593
2/29/2016,41599,43053,41599,42794,4473500,42794
3/1/2016,42795,44181,42795,44122,4610100,44122
3/2/2016,44122,44983,43841,44893,5009600,44893
3/3/2016,44900,47375,44900,47193,9031000,47193
3/4/2016,47194,50024,47194,49085,10284300,49085
3/7/2016,49089,49639,48746,49246,5720600,49246
3/8/2016,49244,49914,48847,49102,7150500,49102
3/9/2016,49102,50001,48623,48665,6230600,48665
3/10/2016,48667,49974,47922,49571,7467200,49571
3/11/2016,49574,50038,49156,49639,6002200,49639
3/14/2016,49639,50166,48757,48867,4801100,48867
3/15/2016,48866,48866,46684,47130,5502200,47130
3/16/2016,47130,47814,46521,47763,5111000,47763
3/17/2016,47770,51268,47770,50914,7245100,50914
3/18/2016,50915,51308,50202,50815,5448400,50815
3/21/2016,50816,51370,50765,51172,3708500,51172
3/22/2016,51170,51215,50812,51010,3896600,51010
3/23/2016,51005,51005,49491,49690,3638700,49690
3/24/2016,49686,49686,48778,49657,3688400,49657
3/28/2016,49687,51149,49687,50838,3515800,50838
3/29/2016,50839,51765,50387,51155,4320900,51155
3/30/2016,51155,52262,50900,51249,4730600,51249
3/31/2016,51248,51248,49642,50055,4251900,50055
4/1/2016,50054,50768,49361,50562,3890600,50562
4/4/2016,50556,50556,48600,48780,3556500,48780
4/5/2016,48778,49629,48149,49054,3546100,49054
4/6/2016,49054,49054,47874,48096,3810000,48096
4/7/2016,48099,48940,48099,48513,3059900,48513
4/8/2016,48517,50486,48517,50293,5047700,50293
4/11/2016,50303,51089,50078,50165,4050700,50165
4/12/2016,50166,52327,50166,52002,5146900,52002
4/13/2016,52010,53844,52010,53150,6376500,53150
4/14/2016,53150,53699,52242,52411,5492100,52411
4/15/2016,52414,53390,52414,53228,5047800,53228
4/18/2016,53229,53479,52305,52894,4385600,52894
4/19/2016,52894,54054,52894,53710,5033900,53710
4/20/2016,53711,53857,53149,53631,4554100,53631
4/22/2016,53630,53630,52629,52908,4259400,52908
4/25/2016,52911,52949,51748,51862,3693200,51862
4/26/2016,51867,53108,51838,53083,3749400,53083
4/27/2016,53094,54560,53094,54478,4897900,54478
4/28/2016,54475,54978,53963,54312,4413500,54312
4/29/2016,54317,54705,53592,53911,4898400,53911
5/2/2016,53910,54113,53265,53562,3286100,53562
5/3/2016,53557,53557,52260,52260,3892400,52260
5/4/2016,52253,52672,51931,52553,4263800,52553
5/5/2016,52569,53071,51311,51671,3653100,51671
5/6/2016,51671,52159,51204,51718,3296100,51718
5/9/2016,51717,51717,49908,50990,4938400,50990
5/10/2016,50994,53071,50994,53071,4079200,53071
5/11/2016,53072,53976,52736,52764,4350000,52764
5/12/2016,52765,53703,52424,53241,4630400,53241
5/13/2016,53236,53250,51366,51804,4314300,51804
5/16/2016,51803,52305,51585,51803,3529500,51803
5/17/2016,51795,51946,50689,50839,3871100,50839
5/18/2016,50836,51373,50301,50562,4072500,50562
5/19/2016,50556,50556,49588,50133,3905500,50133
5/20/2016,50133,50822,49723,49723,3254500,49723
5/23/2016,49709,49709,48695,49330,3412800,49330
5/24/2016,49330,50002,49153,49345,3138900,49345
5/25/2016,49347,50357,49347,49483,3472600,49483
5/27/2016,49481,49805,48869,49051,2711800,49051
5/30/2016,49051,49203,48799,48964,1169200,48964
5/31/2016,48963,49269,48292,48472,5802800,48472
6/1/2016,48468,49057,48200,49013,3290000,49013
6/2/2016,49008,49906,48781,49887,3525800,49887
6/3/2016,49888,50634,49888,50619,3329400,50619
6/6/2016,50627,50924,50097,50432,3111900,50432
6/7/2016,50432,50641,50005,50488,2958800,50488
6/8/2016,50490,51812,50490,51629,4206400,51629
6/9/2016,51633,51633,50832,51118,3213200,51118
6/10/2016,51117,51117,49421,49422,2977400,49422
6/13/2016,49419,49764,48804,49661,2630500,49661
6/14/2016,49662,49894,48216,48648,3885000,48648
6/15/2016,48649,49415,48324,48915,5009800,48915
6/16/2016,48901,49412,48067,49412,3887200,49412
6/17/2016,49409,50191,49405,49534,4248900,49534
6/20/2016,49539,50782,49539,50329,3487000,50329
6/21/2016,50326,50870,49678,50838,3349200,50838
6/22/2016,50835,51239,50060,50156,3632900,50156
6/23/2016,50161,51673,50161,51560,3166800,51560
6/24/2016,51561,51561,49544,50105,4139100,50105
6/27/2016,50106,50162,48954,49246,3228500,49246
6/28/2016,49252,50301,49252,50007,3406400,50007
6/29/2016,50009,51229,50009,51002,3970100,51002
6/30/2016,51001,51619,50585,51527,4377800,51527
7/1/2016,51540,52346,51411,52233,4116100,52233
7/4/2016,52241,52918,52241,52569,2081800,52569
7/5/2016,52565,52565,51510,51842,3121400,51842
7/6/2016,51842,51909,50825,51902,3277000,51902
7/7/2016,51902,52719,51888,52015,3712200,52015
7/8/2016,52020,53166,52020,53141,2995500,53141
7/11/2016,53143,54021,53143,53960,3206300,53960
7/12/2016,53961,54746,53961,54256,3878700,54256
7/13/2016,54256,54647,53733,54598,4037100,54598
7/14/2016,54601,55634,54601,55481,4408500,55481
7/15/2016,55482,55649,55233,55578,3684500,55578
7/18/2016,55573,56509,55355,56484,3984500,56484
7/19/2016,56487,56698,56246,56698,3794000,56698
7/20/2016,56699,56927,56221,56578,3865800,56578
7/21/2016,56578,56906,56233,56641,3486900,56641
7/22/2016,56641,57171,56518,57002,2912000,57002
7/25/2016,57006,57205,56398,56873,3126900,56873
7/26/2016,56876,57309,56708,56783,3351800,56783
7/27/2016,56788,57380,56788,56853,3795700,56853
7/28/2016,56853,56853,55993,56667,3912600,56667
7/29/2016,56664,57474,56340,57308,4416500,57308
8/1/2016,57309,57729,56676,56756,4088000,56756
8/2/2016,56756,56974,55696,56162,3857700,56162
8/3/2016,56157,57101,55788,57077,4058600,57077
8/4/2016,57076,58030,57076,57594,4192000,57594
8/5/2016,57609,57951,57290,57661,3354600,57661
8/8/2016,57655,57917,57504,57635,3153800,57635
8/9/2016,57637,58095,57615,57689,3049900,57689
8/10/2016,57690,57953,56735,56920,3510600,56920
8/11/2016,56925,58308,56923,58300,3905700,58300
8/12/2016,58300,58753,57987,58298,3811800,58298
8/15/2016,58316,59324,58316,59146,3487200,59146
8/16/2016,59144,59187,58589,58855,3874400,58855
8/17/2016,58847,59324,58081,59324,4179800,59324
8/18/2016,59324,59418,58829,59166,3608700,59166
8/19/2016,59158,59240,58599,59099,2661700,59099
8/22/2016,59080,59099,57631,57781,3133500,57781
8/23/2016,57781,58596,57781,58020,3635900,58020
8/24/2016,58019,58332,57456,57718,3221400,57718
8/25/2016,57718,58124,57639,57722,2974200,57722
8/26/2016,57725,58655,57259,57716,3611600,57716
8/29/2016,57717,58957,57642,58610,2759700,58610
8/30/2016,58610,58882,58293,58575,2729400,58575
8/31/2016,58580,58910,57506,57901,4077700,57901
9/1/2016,57901,58417,57638,58236,3687600,58236
9/2/2016,58241,59655,58241,59616,3771500,59616
9/5/2016,59616,59986,59402,59566,1824900,59566
9/6/2016,59566,60129,59182,60129,3150500,60129
9/8/2016,60129,60310,59743,60232,3843900,60232
9/9/2016,60220,60220,57961,58000,3992900,58000
9/12/2016,57998,58595,57511,58586,3529200,58586
9/13/2016,58580,58580,56459,56821,4377800,56821
9/14/2016,56812,57342,56694,57059,3329100,57059
9/15/2016,57068,58127,57068,57909,2812000,57909
9/16/2016,57909,57909,56794,57080,3710700,57080
9/19/2016,57083,58025,57083,57350,2691100,57350
9/20/2016,57356,57902,57356,57736,3001000,57736
9/21/2016,57736,58575,57326,58394,3889700,58394
9/22/2016,58408,59462,58408,58994,3365300,58994
9/23/2016,58992,59131,58409,58697,2809900,58697
9/26/2016,58697,58697,57904,58054,2108800,58054
9/27/2016,58066,58490,57411,58382,2953400,58382
9/28/2016,58383,59415,58353,59356,3233400,59356
9/29/2016,59346,59621,58292,58351,3200300,58351
9/30/2016,58350,58900,58271,58367,2858200,58367
10/3/2016,58370,59549,58367,59461,2774100,59461
10/4/2016,59461,59580,58892,59339,3894600,59339
10/5/2016,59340,60477,59340,60254,3378900,60254
10/6/2016,60254,60724,60070,60644,3507200,60644
10/7/2016,60645,61275,60479,61109,4243800,61109
10/10/2016,61130,61756,61130,61668,2936900,61668
10/11/2016,61668,61668,60885,61022,3568000,61022
10/13/2016,61020,61329,60243,61119,4952700,61119
10/14/2016,61120,62039,61120,61767,3691200,61767
10/17/2016,61768,62696,61719,62696,3340700,62696
10/18/2016,62701,63937,62701,63782,4390300,63782
10/19/2016,63784,64089,63309,63506,3614000,63506
10/20/2016,63495,63927,62729,63838,3421500,63838
10/21/2016,63838,64372,63379,64108,3662900,64108
10/24/2016,64141,64691,63914,64060,3663900,64060
10/25/2016,64059,64266,63248,63866,3918100,63866
10/26/2016,63860,63924,63084,63826,4299200,63826
10/27/2016,63827,64609,63827,64250,3587500,64250
10/28/2016,64251,64728,63778,64308,3788500,64308
10/31/2016,64312,65054,64312,64925,3816900,64925
11/1/2016,64922,65291,63019,63326,4505600,63326
11/3/2016,63325,63524,61750,61750,4124000,61750
11/4/2016,61749,62699,61491,61598,3972500,61598
11/7/2016,61601,64193,61601,64052,3325900,64052
11/8/2016,64052,64767,63381,64158,3265100,64158
11/9/2016,64157,64358,61794,63258,5630100,63258
11/10/2016,63261,63903,60553,61201,7623700,61201
11/11/2016,61199,61626,58921,59184,7572800,59184
11/14/2016,59183,59961,58322,59657,5408500,59657
11/16/2016,59658,60915,59364,60759,4582900,60759
11/17/2016,60763,61493,59746,59770,3531300,59770
11/18/2016,59770,60193,59327,59962,3462400,59962
11/21/2016,59963,61070,59963,61070,3520100,61070
11/22/2016,61072,62550,61072,61954,3987100,61954
11/23/2016,61956,62046,61234,61986,3489700,61986
11/24/2016,61999,62105,61392,61396,1647100,61396
11/25/2016,61394,61559,60573,61559,2653700,61559
11/28/2016,61559,62934,61240,62855,2752000,62855
11/29/2016,62859,62859,60980,60987,3423900,60987
11/30/2016,60994,62590,60994,61906,4587300,61906
12/1/2016,61906,61911,59058,59507,5352800,59507
12/2/2016,59499,60379,58092,60316,4344200,60316
12/5/2016,60322,60720,59635,59832,2861200,59832
12/6/2016,59828,61235,59396,61088,3606500,61088
12/7/2016,61111,61918,61062,61414,3841700,61414
12/8/2016,61430,61936,60499,60677,2936600,60677
12/9/2016,60688,61129,60316,60501,3339800,60501
12/12/2016,60517,60517,59035,59179,3244400,59179
12/13/2016,59178,59946,58758,59281,3589100,59281
12/14/2016,59280,59338,58212,58212,3857000,58212
12/15/2016,58214,58635,57575,58396,3569400,58396
12/16/2016,58398,59312,58365,58389,3683900,58389
12/19/2016,58390,58600,57109,57111,3396500,57111
12/20/2016,57116,57918,57038,57583,2673400,57583
12/21/2016,57583,58049,57221,57647,2461900,57647
12/22/2016,57646,57646,56829,57255,2809800,57255
12/23/2016,57255,58143,57255,57937,2155400,57937
12/26/2016,57941,58781,57941,58620,680200,58620
12/27/2016,58627,59068,58402,58697,1624700,58697
12/28/2016,58688,59911,58688,59782,1960500,59782
12/29/2016,59782,60248,59278,60227,2119500,60227
1/2/2017,60227,60227,59371,59589,808700,59589
1/3/2017,59631,61815,59631,61814,3328300,61814
1/4/2017,61811,61940,61302,61589,2840800,61589
1/5/2017,61594,62409,61594,62071,3313000,62071
1/6/2017,62072,62072,61396,61665,2374800,61665
1/9/2017,61680,62112,61307,61700,2480800,61700
1/10/2017,61710,62446,61710,62132,2623400,62132
1/11/2017,62134,62674,61665,62446,3139800,62446
1/12/2017,62448,64342,62448,63954,4535000,63954
1/13/2017,63940,64092,63366,63652,2735500,63652
1/16/2017,63652,64014,63556,63831,1763700,63831
1/17/2017,63827,64658,63456,64354,2933800,64354
1/18/2017,64360,64680,64063,64150,3008900,64150
1/19/2017,64145,64456,63574,63951,2867100,63951
1/20/2017,63951,64694,63951,64521,3416700,64521
1/23/2017,64519,65816,64500,65749,2957000,65749
1/24/2017,65752,66173,65615,65840,3850500,65840
1/26/2017,65842,66594,65842,66191,3494100,66191
1/27/2017,66195,66242,65876,66034,2583400,66034
1/30/2017,66025,66025,64165,64302,2264300,64302
1/31/2017,64310,64901,64284,64671,2737700,64671
2/1/2017,64687,65594,64687,64836,3214300,64836
2/2/2017,64835,65132,64163,64578,2959200,64578
2/3/2017,64579,65387,64264,64954,3482700,64954
2/6/2017,64957,65327,63933,63993,2551400,63993
2/7/2017,64022,64815,63938,64199,2776200,64199
2/8/2017,64200,64835,63740,64835,3138600,64835
2/9/2017,64850,65302,64587,64965,2641700,64965
2/10/2017,64965,66292,64935,66125,3439000,66125
2/13/2017,66125,67094,66125,66968,3108800,66968
2/14/2017,66971,67110,66251,66713,3370900,66713
2/15/2017,66712,68016,66712,67976,4119600,67976
2/16/2017,67979,68456,67661,67814,3550800,67814
2/17/2017,67814,67819,67158,67748,2787300,67748
2/20/2017,67756,68674,67756,68533,2171300,68533
2/21/2017,68536,69112,68536,69052,3051100,69052
2/22/2017,69052,69052,68282,68590,3374600,68590
2/23/2017,68590,69488,67279,67461,3977800,67461
2/24/2017,67458,67458,66452,66662,3059900,66662
3/1/2017,66661,67398,66661,66989,2378500,66989
3/2/2017,67000,67035,65594,65855,3095300,65855
3/3/2017,65860,66801,65860,66786,2654400,66786
3/6/2017,66786,66892,66119,66341,3337500,66341
3/7/2017,66343,66641,65668,65742,2886200,65742
3/8/2017,65748,65810,64496,64718,3727200,64718
3/9/2017,64718,65068,64203,64585,3513300,64585
3/10/2017,64586,65725,64472,64675,3432900,64675
3/13/2017,64674,65651,64674,65534,2162800,65534
3/14/2017,65511,65549,64699,64699,2824800,64699
3/15/2017,64702,66318,64537,66235,3742100,66235
3/16/2017,66232,66554,65531,65783,2860400,65783
3/17/2017,65783,66205,64152,64210,5213000,64210
3/20/2017,64232,65136,63672,64884,3613900,64884
3/21/2017,64884,64965,62795,62980,3700200,62980
3/22/2017,62980,63747,62496,63521,4063300,63521
3/23/2017,63521,63942,62840,63531,3447400,63531
3/24/2017,63554,63997,63469,63854,2571200,63854
3/27/2017,63829,64356,63030,64308,2672800,64308
3/28/2017,64308,64847,64042,64640,3359100,64640
3/29/2017,64636,65551,64476,65528,3488200,65528
